atom_id,atom_uid,atom_uuid,event_uuid,claim_title,claim_class,lane,event_type,result,proof_label,current_status,rerun_status,artifact_path,source_path,new_path,reviewer,timestamp,meaning,limits
tp:lane4/axioms/ax-part1-ax-scaffold-d4-1,sha256:355f063dc309860cea76b7d3ff892b2769af13af14b72d6028be493472400393,,1966d0fb-f00b-4b83-b17b-2022a62c6768,D4.1 — Kolmogorov Complexity,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D4.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d4-2,sha256:796bb86d8f2bc4d58154d94e3637df216a2de6b2e534d45113e2c06947464fb3,,,D4.2 — Compression Ratio,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D4.2 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d4-2,sha256:796bb86d8f2bc4d58154d94e3637df216a2de6b2e534d45113e2c06947464fb3,,4e755632-f0d5-4937-b081-cce87a045f43,D4.2 — Compression Ratio,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D4.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d4-2,sha256:796bb86d8f2bc4d58154d94e3637df216a2de6b2e534d45113e2c06947464fb3,,032214d8-2df3-4667-a6a2-a64f1809f38f,D4.2 — Compression Ratio,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D4.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-1,sha256:07b6d63941cd96260251bb18f513c0695230561d63650a090d3efab8045b6b91,,,D5.1 — Observer Definition,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D5.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-1,sha256:07b6d63941cd96260251bb18f513c0695230561d63650a090d3efab8045b6b91,,f9b92cc5-a2d7-4afb-98f8-b8ed6f8daeda,D5.1 — Observer Definition,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D5.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-1,sha256:07b6d63941cd96260251bb18f513c0695230561d63650a090d3efab8045b6b91,,a9c09c49-4af4-4c22-ad1c-e0b86c097e73,D5.1 — Observer Definition,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D5.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-2,sha256:a6f0ecb1a41ecf3f5b8875a7e7f7e105d7971bdc9b7aae6fbe6f59c3838d448f,,,D5.2 — Integrated Information Phi,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D5.2 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-2,sha256:a6f0ecb1a41ecf3f5b8875a7e7f7e105d7971bdc9b7aae6fbe6f59c3838d448f,,75356bb0-0a96-4743-803d-ed3bdadbb9ca,D5.2 — Integrated Information Phi,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D5.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-2,sha256:a6f0ecb1a41ecf3f5b8875a7e7f7e105d7971bdc9b7aae6fbe6f59c3838d448f,,339c6814-7308-498b-ae9b-fc3eb983eb1b,D5.2 — Integrated Information Phi,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D5.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-3,sha256:40c4c4a8723dfa52c70ff276acef6ea4922b77fe148fd9f5e5447b04e1425097,,,D5.3 — Witness Field Operator,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D5.3 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-3,sha256:40c4c4a8723dfa52c70ff276acef6ea4922b77fe148fd9f5e5447b04e1425097,,77fcaf67-cc88-4238-9e1b-4fddb88916ff,D5.3 — Witness Field Operator,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D5.3 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d5-3,sha256:40c4c4a8723dfa52c70ff276acef6ea4922b77fe148fd9f5e5447b04e1425097,,4a2f026b-ce2b-4e4d-b4c4-e727e07578ec,D5.3 — Witness Field Operator,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D5.3 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d6-1,sha256:d46e0913c46f7fe098718421bb3a65fa1bf82fa10d0307780daf41ed5123e1ab,,,D6.1 — Collapse Rate Gamma,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D6.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d6-1,sha256:d46e0913c46f7fe098718421bb3a65fa1bf82fa10d0307780daf41ed5123e1ab,,23b0e58e-263c-4e63-af04-ff2adf92935b,D6.1 — Collapse Rate Gamma,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D6.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d6-1,sha256:d46e0913c46f7fe098718421bb3a65fa1bf82fa10d0307780daf41ed5123e1ab,,8d08f0eb-8108-4690-b2a7-f01acca2ab81,D6.1 — Collapse Rate Gamma,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D6.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d6-2,sha256:5fb998e77c1d99199a82a82d42dd4a297a2886ec95b0e0830d3ff3e5738ae0e5,,,D6.2 — Projection Operator,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D6.2 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d6-2,sha256:5fb998e77c1d99199a82a82d42dd4a297a2886ec95b0e0830d3ff3e5738ae0e5,,7030de3f-3ec0-4521-988e-f8b2f958f745,D6.2 — Projection Operator,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D6.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d6-2,sha256:5fb998e77c1d99199a82a82d42dd4a297a2886ec95b0e0830d3ff3e5738ae0e5,,dbc4a226-979d-4ca1-9f87-9c11de52b1cd,D6.2 — Projection Operator,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D6.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d8-1,sha256:f919d2827de11af1bda8015056f222bbb11ee146b0442685df26e1c279803860,,,D8.1 — Sign Operator,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D8.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d8-1,sha256:f919d2827de11af1bda8015056f222bbb11ee146b0442685df26e1c279803860,,fbc9e9df-fefb-4feb-91db-b03dd598ee7b,D8.1 — Sign Operator,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D8.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d8-1,sha256:f919d2827de11af1bda8015056f222bbb11ee146b0442685df26e1c279803860,,7c2a44ac-ae5a-4695-a618-ba487d2eed2f,D8.1 — Sign Operator,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D8.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d9-1,sha256:49b381d0b71e9b630bc88f8e798e8edcdb5796950f6e31cb2ad9798babfc187f,,,D9.1 — Grace Operator Definition,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row D9.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-d9-1,sha256:49b381d0b71e9b630bc88f8e798e8edcdb5796950f6e31cb2ad9798babfc187f,,f57a9adf-d144-4c73-bb3b-aa9936e30c3c,D9.1 — Grace Operator Definition,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for D9.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-d9-1,sha256:49b381d0b71e9b630bc88f8e798e8edcdb5796950f6e31cb2ad9798babfc187f,,719f2d84-509e-433a-9410-70712bda0318,D9.1 — Grace Operator Definition,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for D9.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e10-1,sha256:75329f3884bb2c8b896bf4c60839fd453ee85e713dbd0b8e6bad02ed90c9819b,,,E10.1 — Soul Field Equation,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E10.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-e10-1,sha256:75329f3884bb2c8b896bf4c60839fd453ee85e713dbd0b8e6bad02ed90c9819b,,2d1132b2-220b-47b3-ae83-60464806ada8,E10.1 — Soul Field Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for E10.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e10-1,sha256:75329f3884bb2c8b896bf4c60839fd453ee85e713dbd0b8e6bad02ed90c9819b,,991802ba-8638-4cc6-a350-207d2a3325a2,E10.1 — Soul Field Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for E10.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e12-1,sha256:253bbaaf6b0b90c81db8c34946cb009525c5982e39bb83b0145dc78339ef7045,,,E12.1 — Destiny Equation,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E12.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-e12-1,sha256:253bbaaf6b0b90c81db8c34946cb009525c5982e39bb83b0145dc78339ef7045,,cd62e865-0115-4257-9cdb-c48538cdc17e,E12.1 — Destiny Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:37+00:00,Attached Part 1 classification glyphs for E12.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e12-1,sha256:253bbaaf6b0b90c81db8c34946cb009525c5982e39bb83b0145dc78339ef7045,,a16da3e6-7448-49f1-81e0-333a612374ab,E12.1 — Destiny Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for E12.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e13-1,sha256:e75d2bba2f3601a7bd560e4669d95597cf3075cc6faceead235872b68a1e61b0,,,E13.1 — GR-QM Bridge Equation,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E13.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-e13-1,sha256:e75d2bba2f3601a7bd560e4669d95597cf3075cc6faceead235872b68a1e61b0,,8d1a443a-c50e-4b7e-b7c6-bf733ffd8530,E13.1 — GR-QM Bridge Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:37+00:00,Attached Part 1 classification glyphs for E13.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e13-1,sha256:e75d2bba2f3601a7bd560e4669d95597cf3075cc6faceead235872b68a1e61b0,,e0e9f928-5c2c-47ac-b220-158cbf31bf27,E13.1 — GR-QM Bridge Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for E13.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e19-1,sha256:60a90050ad5f5a84def214921b0a0eeff7c46858b3b51fba9bd64aa64a8a1f34,,,E19.1 — Full Master Equation,classification,Classification,classification_imported,recorded,RERUN_OWED,active_candidate_unanchored,RERUN_OWED,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E19.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-e19-1,sha256:60a90050ad5f5a84def214921b0a0eeff7c46858b3b51fba9bd64aa64a8a1f34,,7a220f00-2c76-4b2a-bc3f-85872d265907,E19.1 — Full Master Equation,classification,Classification,classification_glyphs_attached,recorded,RERUN_OWED,active_candidate_unanchored,RERUN_OWED,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:37+00:00,Attached Part 1 classification glyphs for E19.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e19-1,sha256:60a90050ad5f5a84def214921b0a0eeff7c46858b3b51fba9bd64aa64a8a1f34,,6ec3b149-fdfd-48ea-86f7-cde85672a2a0,E19.1 — Full Master Equation,classification,Classification,classification_glyphs_attached,recorded,RERUN_OWED,active_candidate_unanchored,RERUN_OWED,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for E19.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e2-1,sha256:083e14eab9cb5bc60232a6773d93cacf5e95fc487a24471651840f32207d916b,,,E2.1 — Master Equation First Form,classification,Classification,classification_imported,recorded,RERUN_OWED,active_candidate,RERUN_OWED,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E2.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-e2-1,sha256:083e14eab9cb5bc60232a6773d93cacf5e95fc487a24471651840f32207d916b,,26627524-8ed2-480b-b20f-4f0c203fbc19,E2.1 — Master Equation First Form,classification,Classification,classification_glyphs_attached,recorded,RERUN_OWED,active_candidate,RERUN_OWED,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for E2.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e2-1,sha256:083e14eab9cb5bc60232a6773d93cacf5e95fc487a24471651840f32207d916b,,aee11c76-a828-488a-b260-08ac3ce78393,E2.1 — Master Equation First Form,classification,Classification,classification_glyphs_attached,recorded,RERUN_OWED,active_candidate,RERUN_OWED,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for E2.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e3-1,sha256:1f56d577f08b357b7164e1b707fa55f726c1319962d846332f161edc8b9071df,,,E3.1 — Master Coherence Equation,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E3.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-e3-1,sha256:1f56d577f08b357b7164e1b707fa55f726c1319962d846332f161edc8b9071df,,2ef21088-fbb1-4cf2-ae99-4b554ef4b5c5,E3.1 — Master Coherence Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for E3.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e3-1,sha256:1f56d577f08b357b7164e1b707fa55f726c1319962d846332f161edc8b9071df,,cc428ffc-8f46-48db-afdc-e97622c9e493,E3.1 — Master Coherence Equation,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for E3.1 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e3-2,sha256:25afaae2cbf55e628e132f6590e79b68f4150514781539ddacd30d25023e584f,,,E3.2 — Universal Coherence Definition,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E3.2 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
tp:lane4/axioms/ax-part1-ax-scaffold-e3-2,sha256:25afaae2cbf55e628e132f6590e79b68f4150514781539ddacd30d25023e584f,,567de66e-899b-4a65-803c-5df414556b80,E3.2 — Universal Coherence Definition,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:29:36+00:00,Attached Part 1 classification glyphs for E3.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e3-2,sha256:25afaae2cbf55e628e132f6590e79b68f4150514781539ddacd30d25023e584f,,e4729c1e-687a-4322-a823-73a776dd5613,E3.2 — Universal Coherence Definition,classification,Classification,classification_glyphs_attached,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,D:\GitHub\Faith-through-physics-atoms\_docs\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-08-05T05:30:27+00:00,Attached Part 1 classification glyphs for E3.2 as AX_SCAFFOLD.,Glyphs classify and render the atom; they do not prove it.
tp:lane4/axioms/ax-part1-ax-scaffold-e4-1,sha256:9dd9e39f1c3d4f20d7909eeb410619011c8c7f88dd360d1a12fd24b295c88d12,,,E4.1 — Complexity Decrease Under Chi,classification,Classification,classification_imported,recorded,NOT_ESTABLISHED,active_candidate,not_applicable,O:\_Theophysics_v5\00_AXIOMS\_LOSSLESS_SUMMARY\AXIOMS_PART1_MODE_CLASSIFICATION.md,,,Codex,2026-07-28T19:10:19+00:00,Imported Part 1 mode classification row E4.1 as AX_SCAFFOLD.,Classification import is not proof and does not promote the claim to canon.
