row_id,source_file,claim_text,dg1_dependencies,dg2_new_capability,dg3_preserved_floor,dg4_collapse_if_removed,dg5_translation_registers,dg6_state,dg7_admissible,dg8_closure_pass,proof_label,grade,recommended_atom_action,notes
KIMI-consciousness-C-032,topics/abc-consciousness.html,"The claim is conditional: if consciousness has this binary sign structure, then an external transformation mechanism is mathematically necessary to flip the sign.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-033,topics/abc-consciousness.html,Self-generated operations cannot change their own sign any more than a vector can rotate itself out of its own plane.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-034,topics/abc-consciousness.html,"This is a bridge model, not an empirical proof that consciousness is binary.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-035,topics/abc-consciousness.html,"It makes testable predictions (bimodal coherence distributions, sign-flip requiring external intervention) and carries its own kill conditions.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-036,topics/abc-consciousness.html,It fits the L3–L4 ladder but does not replace neuroscience.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-037,topics/abc-consciousness.html,"Consciousness follows Coherence-Degradation-Restoration: the capacity is given (C), the channel degrades but the architecture holds (D), and restoration requires an external source term (R).",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-038,topics/abc-consciousness.html,Same grammar as other domains; same honesty about status.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-039,topics/abc-consciousness.html,Demonstrate L3 consciousness in a system with no orientation architecture.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-040,topics/abc-consciousness.html,Raise humans with zero cultural input and show zero moral intuition.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-041,topics/abc-consciousness.html,Derive qualia from a non-relational substrate.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-042,topics/abc-consciousness.html,Demonstrate a structurally non-triadic mode of consciousness.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-043,topics/abc-consciousness.html,"Show that consciousness orientation is continuous rather than bimodal, if the binary sign model is being claimed.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-044,topics/abc-consciousness.html,This page does not claim to have experimentally solved consciousness.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-045,topics/abc-consciousness.html,"It claims that, within Theophysics, consciousness is best understood as self-referential, morally oriented relation grounded in the same triadic structure the framework identifies at the foundation of reality.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-046,topics/abc-consciousness.html,"""Derives"" here means structural derivation : given the four axioms and the Ten Laws, the L1–L4 staircase follows by logical entailment.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,PM,C,create_bridge_atom,Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Philosophical/model claim.
KIMI-consciousness-C-047,topics/abc-consciousness.html,"It is not an empirical derivation, a Lean proof, or a causal explanation of how neurons produce qualia.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-048,topics/abc-consciousness.html,"AI at L2 only is a working prediction, not a final verdict.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-consciousness-C-049,topics/abc-consciousness.html,The morality-as-constitutive claim is strong but remains under review.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-cost-shadow-doorway-A-001,topics/abc-cost-shadow.html,"Theology frames the possibility of evil, the reality of sin , and the convergence of justice , mercy , and cost at the Cross.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-002,topics/abc-cost-shadow.html,The clean line: evil is not a created substance.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-003,topics/abc-cost-shadow.html,"Evil is the away-direction made possible by the reality of the Good, and made enterable only when finite freedom exists.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-004,topics/abc-cost-shadow.html,The shadow was cast at creation as bounded possibility.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-005,topics/abc-cost-shadow.html,It was entered at the Fall as actual refusal.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-006,topics/abc-cost-shadow.html,Creation carries a structural cost; creatures carry a moral responsibility.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-007,topics/abc-cost-shadow.html,"The two are separate, and both are real.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-008,topics/abc-cost-shadow.html,"At the center of Christian theology, justice and mercy meet because the Judge himself pays the debt.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-009,topics/abc-cost-shadow.html,Christ is the voluntary external cost-bearer.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-010,topics/abc-cost-shadow.html,He does not cancel the moral ledger by fiat; he satisfies it by his own blood.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-011,topics/abc-cost-shadow.html,"Substitutionary atonement means that the righteous one stands in the place of the unrighteous, bearing what sin deserved so that mercy can be righteous and justice can be merciful.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-012,topics/abc-cost-shadow.html,This is why the Cross is not one symbol among many; it is the unique event that makes the convergence of justice and mercy possible.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-013,topics/abc-cost-shadow.html,Humanity in this picture: human beings are debtors who cannot pay their own way.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-014,topics/abc-cost-shadow.html,The law can expose the debt; only grace can settle it.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-A-015,topics/abc-cost-shadow.html,The Christian is one who accepts the payment and is then called to live as a debtor to mercy.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-cost-shadow-doorway-B-001,topics/abc-cost-shadow.html,"Physics can describe entropy, irreversibility, conservation, and cost.",requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,PH,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion. Physics-register claim; formal/empirical support required.
KIMI-cost-shadow-doorway-B-002,topics/abc-cost-shadow.html,It cannot by itself say that a moral debt has been paid or that grace exists.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,E,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion.
KIMI-cost-shadow-doorway-B-003,topics/abc-cost-shadow.html,The framework distinguishes structural entropy (the neutral cost of finitude) from moral entropy (the directional fracture of will).,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,PH,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion. Physics-register claim; formal/empirical support required.
KIMI-cost-shadow-doorway-B-004,topics/abc-cost-shadow.html,Confusing them either makes God the author of evil or excuses human cruelty.,requires empirical method / opening axioms (L0-L2),"introduces a physics-register model, observation, or formal method",mathematical/logical lower-layer floor preserved,"if removed, dependent bridge claims collapse to analogy",domain-bound (B); C translates structure across,coherent_partial,needs_review,yes,E,C,create_gap_atom,Claim-level v0.2 pass; pre-pill. Register B status partial. Register partial; review before promotion.
KIMI-cost-shadow-doorway-C-001,topics/abc-cost-shadow.html,The shadow page is strong and mostly family-safe.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-cost-shadow-doorway-C-002,topics/abc-cost-shadow.html,"The cost page is marked ""do not send yet"" in the audit because it may predate later caveats or retired claims.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-cost-shadow-doorway-C-003,topics/abc-cost-shadow.html,"Locked bridge claims: structural entropy ≠ moral entropy; ""very good"" includes the cost of finitude; the Fall is a relational breach (removal of maintenance), not a physics change.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-cost-shadow-doorway-C-004,topics/abc-cost-shadow.html,"Open: ""Tree of Life as grace-maintenance"" is interpretive, not derived from axioms.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,PM,C,create_bridge_atom,Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Philosophical/model claim.
KIMI-cost-shadow-doorway-C-005,topics/abc-cost-shadow.html,The cost page's claims should be cross-checked against the latest canon rulings before broad sharing.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent_partial,needs_review,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status partial. Register partial; review before promotion. Bridge correspondence, not proof."
KIMI-fall-redemption-A-001,topics/abc-fall-redemption.html,Theology tells the story of two heads.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-002,topics/abc-fall-redemption.html,"Adam, made in God's image, was given a probationary command and the freedom to obey or refuse.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-003,topics/abc-fall-redemption.html,"His refusal brought death — not merely biological end but estrangement from God, one another, and the created order.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-004,topics/abc-fall-redemption.html,"This is the Fall: a real historical rupture that affects every human being who descends from Adam by ordinary generation. ""Sin came into the world through one man, and death through sin, and so death spread to all men because all sinned"" (Rom 5:12).",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,S,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present. Scriptural/traditional source.
KIMI-fall-redemption-A-005,topics/abc-fall-redemption.html,Evil is not a substance God created.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-006,topics/abc-fall-redemption.html,"It is the away-direction, the parasitic twisting of a good thing, the refusal of creaturely dependence upon the Creator.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-007,topics/abc-fall-redemption.html,"The devil is a fallen creature, not a co-equal opposite.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-008,topics/abc-fall-redemption.html,"Hell is the final persistence of that refusal, not a torture chamber God invents for spite.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-009,topics/abc-fall-redemption.html,Grace is not plan B.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-010,topics/abc-fall-redemption.html,The Lamb was slain before the foundation of the world (Rev 13:8).,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,S,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present. Scriptural/traditional source.
KIMI-fall-redemption-A-011,topics/abc-fall-redemption.html,"God's answer to the Fall is the second Adam, Jesus Christ.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-012,topics/abc-fall-redemption.html,"Where Adam failed, Christ obeyed; where Adam brought condemnation, Christ brings justification; where Adam's sin reigned in death, grace reigns through righteousness to eternal life (Rom 5:12-21).",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,S,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present. Scriptural/traditional source.
KIMI-fall-redemption-A-013,topics/abc-fall-redemption.html,"Redemption is not a reset to Eden; it is a new creation, begun in the resurrection of Christ and awaited in the resurrection of the body.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-014,topics/abc-fall-redemption.html,Humanity in this picture: every human being is either in Adam or in Christ .,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-015,topics/abc-fall-redemption.html,There is no neutral ground.,none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-A-016,topics/abc-fall-redemption.html,"The transition is not by biology, culture, or effort, but by faith — the voluntary reception of the grace offered in the gospel.",none (theological ground / L0 instantiation),confesses a theological identification or doctrine,created-order distinction/relation preserved in background,"if removed, corresponding bridge readings lose theological anchor",domain-bound (A); C translates as bridge candidate,coherent,yes,yes,C,B,create_claim_atom,Claim-level v0.2 pass; pre-pill. Register A status present.
KIMI-fall-redemption-B-001,topics/abc-fall-redemption.html,"Science can describe physical systems, entropy, noise, boundaries, and openness.",none (register gap),none,science floor is not applicable here,"if filled with invented science, bridge becomes smuggled",domain-bound gap (B missing),defective,partial,yes,PH,D,create_objection_atom,Claim-level v0.2 pass; pre-pill. Register B status gap. Register gap; do not invent missing science. Physics-register claim; formal/empirical support required.
KIMI-fall-redemption-B-002,topics/abc-fall-redemption.html,It has no register for moral origin before physical systems exist.,none (register gap),none,science floor is not applicable here,"if filled with invented science, bridge becomes smuggled",domain-bound gap (B missing),defective,partial,yes,E,D,create_objection_atom,Claim-level v0.2 pass; pre-pill. Register B status gap. Register gap; do not invent missing science.
KIMI-fall-redemption-B-003,topics/abc-fall-redemption.html,"This gap should be marked, not filled with invented science.",none (register gap),none,science floor is not applicable here,"if filled with invented science, bridge becomes smuggled",domain-bound gap (B missing),defective,partial,yes,E,D,create_objection_atom,Claim-level v0.2 pass; pre-pill. Register B status gap. Register gap; do not invent missing science.
KIMI-fall-redemption-C-001,topics/abc-fall-redemption.html,"Theophysics can model refusal as closure, loss of coherence , and increasing drift.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,PM,C,create_bridge_atom,Claim-level v0.2 pass; pre-pill. Register C status present. Philosophical/model claim.
KIMI-fall-redemption-C-002,topics/abc-fall-redemption.html,It can model grace as reopening from beyond a closed system.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-fall-redemption-C-003,topics/abc-fall-redemption.html,"These are bridge models, not physics proofs of the Fall.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-fall-redemption-C-004,topics/abc-fall-redemption.html,The central formal results live in Law V and Law VIII.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-fall-redemption-C-005,topics/abc-fall-redemption.html,"R(offense, α) holds justice and mercy simultaneously: α = 1 (offender pays), α = 0 (third party pays), and α = 0 + judge-as-payer is the Cross — the unique point where both justice and mercy reach their maximum.",requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-fall-redemption-C-006,topics/abc-fall-redemption.html,Law VIII models moral breakdown as a three-body decay: ψ_whole → ψ_broken + δ + ν_loss.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
KIMI-fall-redemption-C-007,topics/abc-fall-redemption.html,The ledger does not forget; grace does not pretend.,requires both A and B register content,introduces cross-register bridge translation / correspondence,preserves both theological and scientific floors,"if removed, cross-register coherence collapses",A↔B↔C translation,coherent,yes,yes,BR,C,create_bridge_atom,"Claim-level v0.2 pass; pre-pill. Register C status present. Bridge correspondence, not proof."
